source_country,postal_code,macrozone,microzone
BRASIL,"04248080",South,PEND
BRASIL,"04248090",South,PEND
BRASIL,"04249000",South,PEND
BRASIL,"04249020",South,PEND
BRASIL,"04250080",South,PEND
BRASIL,"04251080",South,PEND
BRASIL,"04252000",South,PEND
BRASIL,"04252020",South,PEND
BRASIL,"04252040",South,PEND
BRASIL,"04253000",South,PEND
BRASIL,"04253050",South,PEND
BRASIL,"04255000",South,PEND
BRASIL,"04255090",South,PEND
BRASIL,"04255140",South,PEND
BRASIL,"04256000",South,PEND
BRASIL,"04256280",South,PEND
BRASIL,"04256320",South,PEND
BRASIL,"04257145",South,PEND
BRASIL,"04257210",South,PEND
BRASIL,"04257220",South,PEND
BRASIL,"04257230",South,PEND
BRASIL,"04262100",Restriction,PEND
BRASIL,"04263000",Restriction,PEND
BRASIL,"04265000",Restriction,PEND
BRASIL,"04266010",Restriction,PEND
BRASIL,"04267020",Restriction,PEND
BRASIL,"04269000",Restriction,PEND
BRASIL,"04269040",Restriction,PEND
BRASIL,"04271000",Restriction,PEND
BRASIL,"04271001",Restriction,PEND
BRASIL,"04272000",Restriction,PEND
BRASIL,"04272200",Restriction,PEND
BRASIL,"04272300",Restriction,PEND
BRASIL,"04273000",Restriction,PEND
BRASIL,"04273100",Restriction,PEND
BRASIL,"04273200",Restriction,PEND
BRASIL,"04274040",Restriction,PEND
BRASIL,"04276000",Restriction,PEND
BRASIL,"04276010",Restriction,PEND
BRASIL,"04277010",Restriction,PEND
BRASIL,"04277020",Restriction,PEND
BRASIL,"04279080",Restriction,PEND
BRASIL,"04280070",South,PEND
BRASIL,"04283050",South,PEND
BRASIL,"04284060",South,PEND
BRASIL,"04285000",South,PEND
BRASIL,"04285001",South,PEND
BRASIL,"04285010",South,PEND
BRASIL,"04285020",South,PEND
BRASIL,"04285110",South,PEND
BRASIL,"04285120",South,PEND
BRASIL,"04286000",South,PEND
BRASIL,"04286080",Restriction,PEND
BRASIL,"04288040",Restriction,PEND
BRASIL,"04288080",Restriction,PEND
BRASIL,"04292000",Restriction,PEND
BRASIL,"04294000",Restriction,PEND
BRASIL,"04294080",Restriction,PEND
BRASIL,"04295000",South,PEND
BRASIL,"04295020",South,PEND
BRASIL,"04296000",South,PEND
BRASIL,"04296030",South,PEND
BRASIL,"04297000",South,PEND
BRASIL,"04298020",South,PEND
BRASIL,"04298060",South,PEND
BRASIL,"04301000",Restriction,PEND
BRASIL,"04301001",Restriction,PEND
BRASIL,"04301002",South,PEND
BRASIL,"04301012",South,PEND
BRASIL,"04302020",South,PEND
BRASIL,"04302050",Restriction,PEND
BRASIL,"04302110",South,PEND
BRASIL,"04303001",South,PEND
BRASIL,"04303140",South,PEND
BRASIL,"04303190",South,PEND
BRASIL,"04304000",South,PEND
BRASIL,"04304001",South,PEND
BRASIL,"04304010",South,PEND
BRASIL,"04304011",South,PEND
BRASIL,"04304070",South,PEND
BRASIL,"04305000",South,PEND
BRASIL,"04306020",South,PEND
BRASIL,"04306090",South,PEND
BRASIL,"04307070",South,PEND
BRASIL,"04307100",South,PEND
BRASIL,"04308001",Restriction,PEND
BRASIL,"04309010",Restriction,PEND
BRASIL,"04309011",Restriction,PEND
BRASIL,"04310000",South,PEND
BRASIL,"04310060",South,PEND
BRASIL,"04311001",South,PEND
BRASIL,"04312010",South,PEND
BRASIL,"04313000",South,PEND
BRASIL,"04313001",South,PEND
BRASIL,"04313002",South,PEND
BRASIL,"04313140",South,PEND
BRASIL,"04313170",South,PEND
BRASIL,"04314130",South,PEND
BRASIL,"04314140",South,PEND
BRASIL,"04315050",South,PEND
BRASIL,"04315060",South,PEND
BRASIL,"04315070",South,PEND
BRASIL,"04316000",South,PEND
BRASIL,"04316020",South,PEND
BRASIL,"04317040",South,PEND
BRASIL,"04317180",South,PEND
BRASIL,"04320060",South,PEND
BRASIL,"04323070",South,PEND
BRASIL,"04323150",South,PEND
BRASIL,"04324090",South,PEND
BRASIL,"04324130",South,PEND
BRASIL,"04324190",South,PEND
BRASIL,"04325000",South,PEND
BRASIL,"04325001",South,PEND
BRASIL,"04326060",South,PEND
BRASIL,"04326080",South,PEND
BRASIL,"04327010",South,PEND
BRASIL,"04328000",South,PEND
BRASIL,"04328050",South,PEND
BRASIL,"04330070",South,PEND
BRASIL,"04330080",South,PEND
BRASIL,"04332100",South,PEND
BRASIL,"04332110",South,PEND
BRASIL,"04334050",South,PEND
BRASIL,"04334150",South,PEND
BRASIL,"04335070",South,PEND
BRASIL,"04337140",South,PEND
BRASIL,"04337160",South,PEND
BRASIL,"04338000",South,PEND
BRASIL,"04338090",South,PEND
BRASIL,"04338140",South,PEND
BRASIL,"04340040",South,PEND
BRASIL,"04340100",South,PEND
BRASIL,"04340130",South,PEND
BRASIL,"04342000",South,PEND
BRASIL,"04342010",South,PEND
BRASIL,"04343020",South,PEND
BRASIL,"04344010",South,PEND
BRASIL,"04344070",South,PEND
BRASIL,"04345000",South,PEND
BRASIL,"04345001",South,PEND
BRASIL,"04346000",South,PEND
BRASIL,"04346070",South,PEND
BRASIL,"04346090",South,PEND
BRASIL,"04347010",South,PEND
BRASIL,"04348020",South,PEND
BRASIL,"04348070",South,PEND
BRASIL,"04349000",South,PEND
BRASIL,"04349090",South,PEND
BRASIL,"04349190",South,PEND
BRASIL,"04350015",South,PEND
BRASIL,"04355001",South,PEND
BRASIL,"04358130",South,PEND
BRASIL,"04359100",South,PEND
BRASIL,"04360000",South,PEND
BRASIL,"04362030",South,PEND
BRASIL,"04364000",South,PEND
BRASIL,"04364030",South,PEND
BRASIL,"04365000",South,PEND
BRASIL,"04365001",South,PEND
BRASIL,"04366000",South,PEND
BRASIL,"04366001",South,PEND
BRASIL,"04367000",South,PEND
BRASIL,"04367080",South,PEND
BRASIL,"04368000",South,PEND
BRASIL,"04368003",South,PEND
BRASIL,"04368006",South,PEND
BRASIL,"04368020",South,PEND
BRASIL,"04368030",South,PEND
BRASIL,"04368080",South,PEND
BRASIL,"04370003",South,PEND
BRASIL,"04370006",South,PEND
BRASIL,"04370010",South,PEND
BRASIL,"04370020",South,PEND
BRASIL,"04370105",South,PEND
BRASIL,"04371000",South,PEND
BRASIL,"04372000",South,PEND
BRASIL,"04372062",South,PEND
BRASIL,"04373000",South,PEND
BRASIL,"04376000",South,PEND
BRASIL,"04376040",South,PEND
BRASIL,"04376110",South,PEND
BRASIL,"04377000",South,PEND
BRASIL,"04377020",South,PEND
BRASIL,"04377038",South,PEND
BRASIL,"04377220",South,PEND
BRASIL,"04378000",South,PEND
BRASIL,"04378200",South,PEND
BRASIL,"04378300",South,PEND
BRASIL,"04378400",South,PEND
BRASIL,"04379022",South,PEND
BRASIL,"04379074",South,PEND
BRASIL,"04381000",South,PEND
BRASIL,"04381001",South,PEND
BRASIL,"04382030",South,PEND
BRASIL,"04382120",South,PEND
BRASIL,"04383010",South,PEND
BRASIL,"04384032",South,PEND
BRASIL,"04384034",South,PEND
BRASIL,"04385010",South,PEND
BRASIL,"04385020",South,PEND
BRASIL,"04385050",South,PEND
BRASIL,"04385080",South,PEND
BRASIL,"04386070",South,PEND
BRASIL,"04386120",South,PEND
BRASIL,"04387000",South,PEND
BRASIL,"04387350",South,PEND
BRASIL,"04401000",South,PEND
BRASIL,"04401090",South,PEND
BRASIL,"04402010",South,PEND
BRASIL,"04402050",South,PEND
BRASIL,"04403000",South,PEND
BRASIL,"04403010",South,PEND
BRASIL,"04403170",South,PEND
BRASIL,"04403220",South,PEND
BRASIL,"04404030",South,PEND
BRASIL,"04406020",South,PEND
BRASIL,"04406110",South,PEND
BRASIL,"04406130",South,PEND
BRASIL,"04409000",South,PEND
BRASIL,"04409080",South,PEND
BRASIL,"04410030",South,PEND
BRASIL,"04411020",South,PEND
BRASIL,"04411120",South,PEND
BRASIL,"04412080",South,PEND
BRASIL,"04413000",South,PEND
BRASIL,"04413070",South,PEND
BRASIL,"04414130",South,PEND
BRASIL,"04414200",South,PEND
BRASIL,"04415170",South,PEND
BRASIL,"04416000",South,PEND
BRASIL,"04416030",South,PEND
BRASIL,"04417100",South,PEND
BRASIL,"04417160",South,PEND
BRASIL,"04417200",South,PEND
BRASIL,"04419020",South,PEND
BRASIL,"04419090",South,PEND
BRASIL,"04421050",South,PEND
BRASIL,"04421180",South,PEND
BRASIL,"04424000",South,PEND
BRASIL,"04426000",South,PEND
BRASIL,"04427000",South,PEND
BRASIL,"04427020",South,PEND
BRASIL,"04427070",South,PEND
BRASIL,"04428000",South,PEND
BRASIL,"04428010",South,PEND
BRASIL,"04429010",South,PEND
BRASIL,"04430030",South,PEND
BRASIL,"04431140",South,PEND
BRASIL,"04432000",South,PEND
BRASIL,"04432170",South,PEND
BRASIL,"04434000",South,PEND
BRASIL,"04434220",South,PEND
BRASIL,"04436000",South,PEND
BRASIL,"04436020",South,PEND
BRASIL,"04436060",South,PEND
BRASIL,"04436090",South,PEND
BRASIL,"04437000",South,PEND
BRASIL,"04437030",South,PEND
BRASIL,"04437090",South,PEND
BRASIL,"04438010",South,PEND
BRASIL,"04438200",South,PEND
BRASIL,"04438250",South,PEND
BRASIL,"04444000",South,PEND
BRASIL,"04445080",South,PEND
BRASIL,"04446030",South,PEND
BRASIL,"04446160",South,PEND
BRASIL,"04447010",South,PEND
BRASIL,"04447011",South,PEND
BRASIL,"04447020",South,PEND
BRASIL,"04447021",South,PEND
BRASIL,"04455360",South,PEND
BRASIL,"04456205",South,PEND
BRASIL,"04457080",South,PEND
BRASIL,"04457100",South,PEND
BRASIL,"04458000",South,PEND
BRASIL,"04458010",South,PEND
BRASIL,"04458090",South,PEND
BRASIL,"04458140",South,PEND
BRASIL,"04459000",South,PEND
BRASIL,"04459020",South,PEND
BRASIL,"04459050",South,PEND
BRASIL,"04459290",South,PEND
BRASIL,"04459340",South,PEND
BRASIL,"04461050",South,PEND
BRASIL,"04461100",South,PEND
BRASIL,"04462000",South,PEND
BRASIL,"04462080",South,PEND
BRASIL,"04462140",South,PEND
BRASIL,"04463040",South,PEND
BRASIL,"04463070",South,PEND
BRASIL,"04463110",South,PEND
BRASIL,"04464070",South,PEND
BRASIL,"04464130",South,PEND
BRASIL,"04466025",South,PEND
BRASIL,"04466090",South,PEND
BRASIL,"04466100",South,PEND
BRASIL,"04467060",South,PEND
BRASIL,"04467125",South,PEND
BRASIL,"04467190",South,PEND
BRASIL,"04470185",South,PEND
BRASIL,"04470260",South,PEND
BRASIL,"04473100",South,PEND
BRASIL,"04474000",South,PEND
BRASIL,"04474130",South,PEND
BRASIL,"04474160",South,PEND
BRASIL,"04474180",South,PEND
BRASIL,"04474220",South,PEND
BRASIL,"04474340",South,PEND
BRASIL,"04474400",South,PEND
BRASIL,"04474440",South,PEND
BRASIL,"04475050",South,PEND
BRASIL,"04475072",South,PEND
BRASIL,"04475075",South,PEND
BRASIL,"04475450",South,PEND
BRASIL,"04475550",South,PEND
BRASIL,"04476070",South,PEND
BRASIL,"04476125",South,PEND
BRASIL,"04476395",South,PEND
BRASIL,"04476410",South,PEND
BRASIL,"04476490",South,PEND
BRASIL,"04505000",Restriction,PEND
BRASIL,"04505001",Restriction,PEND
BRASIL,"04505002",Restriction,PEND
BRASIL,"04505003",Restriction,PEND
BRASIL,"04506002",Restriction,PEND
BRASIL,"04511001",Restriction,PEND
BRASIL,"04511011",Restriction,PEND
BRASIL,"04511060",Restriction,PEND
BRASIL,"04512001",Restriction,PEND
BRASIL,"04516001",Restriction,PEND
BRASIL,"04517040",Restriction,PEND
BRASIL,"04520010",Restriction,PEND
BRASIL,"04520012",Restriction,PEND
BRASIL,"04524001",Restriction,PEND
BRASIL,"04524002",Restriction,PEND
BRASIL,"04530000",Restriction,PEND
BRASIL,"04530001",Restriction,PEND
BRASIL,"04533000",Restriction,PEND
BRASIL,"04533001",Restriction,PEND
BRASIL,"04533002",Restriction,PEND
BRASIL,"04533011",Restriction,PEND
BRASIL,"04533013",Restriction,PEND
BRASIL,"04534000",Restriction,PEND
BRASIL,"04534002",Restriction,PEND
BRASIL,"04534004",Restriction,PEND
BRASIL,"04534010",Restriction,PEND
BRASIL,"04534013",Restriction,PEND
BRASIL,"04534014",Restriction,PEND
BRASIL,"04534040",Restriction,PEND
BRASIL,"04535016",Restriction,PEND
BRASIL,"04535080",Restriction,PEND
BRASIL,"04537000",Restriction,PEND
BRASIL,"04537002",Restriction,PEND
BRASIL,"04537011",Restriction,PEND
BRASIL,"04537012",Restriction,PEND
BRASIL,"04537030",Restriction,PEND
BRASIL,"04538030",Restriction,PEND
BRASIL,"04542000",Restriction,PEND
BRASIL,"04542051",Restriction,PEND
BRASIL,"04542060",Restriction,PEND
BRASIL,"04543000",Restriction,PEND
BRASIL,"04544000",Restriction,PEND
BRASIL,"04544001",Restriction,PEND
BRASIL,"04544050",Restriction,PEND
BRASIL,"04545004",Restriction,PEND
BRASIL,"04545041",Restriction,PEND
BRASIL,"04546042",Restriction,PEND
BRASIL,"04547005",Restriction,PEND
BRASIL,"04548002",Restriction,PEND
BRASIL,"04550000",Restriction,PEND
BRASIL,"04551010",Restriction,PEND
BRASIL,"04552020",Restriction,PEND
BRASIL,"04553001",Restriction,PEND
BRASIL,"04553010",Restriction,PEND
BRASIL,"04553011",Restriction,PEND
BRASIL,"04555003",Restriction,PEND
BRASIL,"04556300",Restriction,PEND
BRASIL,"04557001",Restriction,PEND
BRASIL,"04558001",Restriction,PEND
BRASIL,"04559000",Restriction,PEND
BRASIL,"04560021",Restriction,PEND
BRASIL,"04561000",Restriction,PEND
BRASIL,"04561003",Restriction,PEND
BRASIL,"04561010",Restriction,PEND
BRASIL,"04562002",Restriction,PEND
BRASIL,"04563002",Restriction,PEND
BRASIL,"04563004",Restriction,PEND
BRASIL,"04563013",Restriction,PEND
BRASIL,"04564003",Restriction,PEND
BRASIL,"04570000",Restriction,PEND
BRASIL,"04570001",Restriction,PEND
BRASIL,"04571010",Restriction,PEND
BRASIL,"04578000",Restriction,PEND
BRASIL,"04578903",Restriction,PEND
BRASIL,"04580050",Restriction,PEND
BRASIL,"04581050",Restriction,PEND
BRASIL,"04581060",Restriction,PEND
BRASIL,"04582001",Restriction,PEND
BRASIL,"04583000",Restriction,PEND
BRASIL,"04583030",Restriction,PEND
BRASIL,"04583060",Restriction,PEND
BRASIL,"04583110",Restriction,PEND
BRASIL,"04601000",Restriction,PEND
BRASIL,"04602000",Restriction,PEND
BRASIL,"04602916",Restriction,PEND
BRASIL,"04604000",South,PEND
BRASIL,"04604006",South,PEND
BRASIL,"04607000",Restriction,PEND
BRASIL,"04607002",Restriction,PEND
BRASIL,"04610010",South,PEND
BRASIL,"04610060",South,PEND
BRASIL,"04613001",Restriction,PEND
BRASIL,"04614001",Restriction,PEND
BRASIL,"04615000",Restriction,PEND
BRASIL,"04615002",Restriction,PEND
BRASIL,"04617002",Restriction,PEND
BRASIL,"04617005",Restriction,PEND
BRASIL,"04617010",Restriction,PEND
BRASIL,"04617012",Restriction,PEND
BRASIL,"04617015",Restriction,PEND
BRASIL,"04618001",Restriction,PEND
BRASIL,"04621900",Restriction,PEND
BRASIL,"04624070",Restriction,PEND
BRASIL,"04624100",Restriction,PEND
BRASIL,"04625020",Restriction,PEND
BRASIL,"04626000",Restriction,PEND
BRASIL,"04627000",South,PEND
BRASIL,"04627002",Restriction,PEND
BRASIL,"04630000",Restriction,PEND
BRASIL,"04634040",Restriction,PEND
BRASIL,"04634041",Restriction,PEND
BRASIL,"04635001",Restriction,PEND
BRASIL,"04635022",Restriction,PEND
BRASIL,"04635052",Restriction,PEND
BRASIL,"04636000",South,PEND
BRASIL,"04636001",South,PEND
BRASIL,"04636003",South,PEND
BRASIL,"04638040",South,PEND
BRASIL,"04640190",South,PEND
BRASIL,"04648000",South,PEND
BRASIL,"04648135",South,PEND
BRASIL,"04649030",South,PEND
BRASIL,"04649070",South,PEND
BRASIL,"04650141",South,PEND
BRASIL,"04650142",South,PEND
BRASIL,"04650180",South,PEND
BRASIL,"04651020",South,PEND
BRASIL,"04652160",South,PEND
BRASIL,"04654020",South,PEND
BRASIL,"04655000",South,PEND
BRASIL,"04657000",South,PEND
BRASIL,"04658020",South,PEND
BRASIL,"04658110",South,PEND
BRASIL,"04658240",South,PEND
BRASIL,"04658241",South,PEND
BRASIL,"04660000",South,PEND
BRASIL,"04660002",South,PEND
BRASIL,"04660004",South,PEND
BRASIL,"04660005",South,PEND
BRASIL,"04660903",South,PEND
BRASIL,"04661100",South,PEND
BRASIL,"04661200",South,PEND
BRASIL,"04662000",South,PEND
BRASIL,"04662001",South,PEND
BRASIL,"04662050",South,PEND
BRASIL,"04671071",South,PEND
BRASIL,"04671090",South,PEND
BRASIL,"04671110",South,PEND
BRASIL,"04671185",South,PEND
BRASIL,"04671240",South,PEND
BRASIL,"04674180",South,PEND
BRASIL,"04675020",South,PEND
BRASIL,"04675230",South,PEND
BRASIL,"04676030",South,PEND
BRASIL,"04676042",South,PEND
BRASIL,"04676110",South,PEND
BRASIL,"04677042",South,PEND
BRASIL,"04678001",South,PEND
BRASIL,"04678002",South,PEND
BRASIL,"04678060",South,PEND
BRASIL,"04678105",South,PEND
BRASIL,"04679070",South,PEND
BRASIL,"04685002",South,PEND
BRASIL,"04685003",South,PEND
BRASIL,"04685004",South,PEND
BRASIL,"04685005",South,PEND
BRASIL,"04686001",South,PEND
BRASIL,"04688000",South,PEND
BRASIL,"04689005",South,PEND
BRASIL,"04689070",South,PEND
BRASIL,"04689165",South,PEND
BRASIL,"04691040",South,PEND
BRASIL,"04691060",South,PEND
BRASIL,"04691080",South,PEND
BRASIL,"04691090",South,PEND
BRASIL,"04691110",South,PEND
BRASIL,"04692000",South,PEND
BRASIL,"04696000",South,PEND
BRASIL,"04696040",South,PEND
BRASIL,"04696290",South,PEND
BRASIL,"04702000",South,PEND
BRASIL,"04703002",South,PEND
BRASIL,"04703003",South,PEND
BRASIL,"04703004",Restriction,PEND
BRASIL,"04704030",Restriction,PEND
BRASIL,"04705000",Restriction,PEND
BRASIL,"04705010",Restriction,PEND
BRASIL,"04707000",Restriction,PEND
BRASIL,"04707900",Restriction,PEND
BRASIL,"04708001",South,PEND
BRASIL,"04708010",South,PEND
BRASIL,"04709011",South,PEND
BRASIL,"04710001",South,PEND
BRASIL,"04711000",South,PEND
BRASIL,"04711020",South,PEND
BRASIL,"04711030",South,PEND
BRASIL,"04711130",South,PEND
BRASIL,"04711904",South,PEND
BRASIL,"04713001",South,PEND
BRASIL,"04715002",South,PEND
BRASIL,"04715003",South,PEND
BRASIL,"04715004",South,PEND
BRASIL,"04715005",South,PEND
BRASIL,"04716020",South,PEND
BRASIL,"04717001",South,PEND
BRASIL,"04717003",South,PEND
BRASIL,"04718000",South,PEND
BRASIL,"04718010",South,PEND
BRASIL,"04718020",South,PEND
BRASIL,"04723000",South,PEND
BRASIL,"04723001",South,PEND
BRASIL,"04723002",South,PEND
BRASIL,"04726000",South,PEND
BRASIL,"04727001",South,PEND
BRASIL,"04727100",South,PEND
BRASIL,"04727120",South,PEND
BRASIL,"04728001",South,PEND
BRASIL,"04728002",South,PEND
BRASIL,"04729001",South,PEND
BRASIL,"04730040",South,PEND
BRASIL,"04734001",South,PEND
BRASIL,"04734002",South,PEND
BRASIL,"04736000",South,PEND
BRASIL,"04737030",South,PEND
BRASIL,"04742000",South,PEND
BRASIL,"04742001",South,PEND
BRASIL,"04742060",South,PEND
BRASIL,"04743000",South,PEND
BRASIL,"04743001",South,PEND
BRASIL,"04743060",South,PEND
BRASIL,"04744001",South,PEND
BRASIL,"04745000",South,PEND
BRASIL,"04745001",South,PEND
BRASIL,"04745060",South,PEND
BRASIL,"04746000",South,PEND
BRASIL,"04746030",South,PEND
BRASIL,"04746110",South,PEND
BRASIL,"04747090",South,PEND
BRASIL,"04750000",South,PEND
BRASIL,"04750030",South,PEND
BRASIL,"04750080",South,PEND
BRASIL,"04751050",South,PEND
BRASIL,"04753001",South,PEND
BRASIL,"04754000",South,PEND
BRASIL,"04755000",South,PEND
BRASIL,"04755060",South,PEND
BRASIL,"04756080",South,PEND
BRASIL,"04756100",South,PEND
BRASIL,"04757025",South,PEND
BRASIL,"04760020",South,PEND
BRASIL,"04760040",South,PEND
BRASIL,"04760070",South,PEND
BRASIL,"04761000",South,PEND
BRASIL,"04761040",South,PEND
BRASIL,"04762000",South,PEND
BRASIL,"04762020",South,PEND
BRASIL,"04762030",South,PEND
BRASIL,"04763010",South,PEND
BRASIL,"04763040",South,PEND
BRASIL,"04763090",South,PEND
BRASIL,"04763290",South,PEND
BRASIL,"04764001",South,PEND
BRASIL,"04764010",South,PEND
BRASIL,"04764050",South,PEND
BRASIL,"04764070",South,PEND
BRASIL,"04765010",South,PEND
BRASIL,"04766000",South,PEND
BRASIL,"04766001",South,PEND
BRASIL,"04768000",South,PEND
BRASIL,"04768100",South,PEND
BRASIL,"04771050",South,PEND
BRASIL,"04771080",South,PEND
BRASIL,"04772000",South,PEND
BRASIL,"04772003",South,PEND
BRASIL,"04772004",South,PEND
BRASIL,"04772005",South,PEND
BRASIL,"04773000",South,PEND
BRASIL,"04773010",South,PEND
BRASIL,"04773110",South,PEND
BRASIL,"04774000",South,PEND
BRASIL,"04774020",South,PEND
BRASIL,"04774030",South,PEND
BRASIL,"04775010",South,PEND
BRASIL,"04775120",South,PEND
BRASIL,"04775165",South,PEND
BRASIL,"04775170",South,PEND
BRASIL,"04776000",South,PEND
BRASIL,"04776001",South,PEND
BRASIL,"04776002",South,PEND
BRASIL,"04776003",South,PEND
BRASIL,"04776150",South,PEND
BRASIL,"04777000",South,PEND
BRASIL,"04777001",South,PEND
BRASIL,"04777020",South,PEND
BRASIL,"04777048",South,PEND
BRASIL,"04777130",South,PEND
BRASIL,"04781000",South,PEND
BRASIL,"04781001",South,PEND
BRASIL,"04781065",South,PEND
BRASIL,"04782001",South,PEND
BRASIL,"04782010",South,PEND
BRASIL,"04782100",South,PEND
BRASIL,"04784000",South,PEND
BRASIL,"04784010",South,PEND
BRASIL,"04784145",South,PEND
BRASIL,"04784230",South,PEND
BRASIL,"04785000",South,PEND
BRASIL,"04785150",South,PEND
BRASIL,"04794000",South,PEND
BRASIL,"04795000",South,PEND
BRASIL,"04795100",South,PEND
BRASIL,"04801000",South,PEND
BRASIL,"04801010",South,PEND
BRASIL,"04802130",South,PEND
BRASIL,"04803070",South,PEND
BRASIL,"04803170",South,PEND
BRASIL,"04805000",South,PEND
BRASIL,"04805030",South,PEND
BRASIL,"04805140",South,PEND
BRASIL,"04805170",South,PEND
BRASIL,"04805300",South,PEND
BRASIL,"04805310",South,PEND
BRASIL,"04806000",South,PEND
BRASIL,"04806010",South,PEND
BRASIL,"04806020",South,PEND
BRASIL,"04807010",South,PEND
BRASIL,"04809040",South,PEND
BRASIL,"04809140",South,PEND
BRASIL,"04809170",South,PEND
BRASIL,"04809190",South,PEND
BRASIL,"04809260",South,PEND
BRASIL,"04810000",South,PEND
BRASIL,"04810010",South,PEND
BRASIL,"04810050",South,PEND
BRASIL,"04810090",South,PEND
BRASIL,"04810130",South,PEND
BRASIL,"04811000",South,PEND
BRASIL,"04811140",South,PEND
BRASIL,"04811190",South,PEND
BRASIL,"04811210",South,PEND
BRASIL,"04812010",South,PEND
BRASIL,"04812030",South,PEND
BRASIL,"04812050",South,PEND
BRASIL,"04812310",South,PEND
BRASIL,"04812410",South,PEND
BRASIL,"04813170",South,PEND
BRASIL,"04813260",South,PEND
BRASIL,"04814040",South,PEND
BRASIL,"04814050",South,PEND
BRASIL,"04814560",South,PEND
BRASIL,"04814620",South,PEND
BRASIL,"04814670",South,PEND
BRASIL,"04814730",South,PEND
BRASIL,"04815020",South,PEND
BRASIL,"04815030",South,PEND
BRASIL,"04815120",South,PEND
BRASIL,"04815230",South,PEND
BRASIL,"04815250",South,PEND
BRASIL,"04815300",South,PEND
BRASIL,"04815350",South,PEND
BRASIL,"04816040",South,PEND
BRASIL,"04816060",South,PEND
BRASIL,"04816100",South,PEND
BRASIL,"04821010",South,PEND
BRASIL,"04821030",South,PEND
BRASIL,"04821090",South,PEND
BRASIL,"04821100",South,PEND
BRASIL,"04821180",South,PEND
BRASIL,"04821270",South,PEND
BRASIL,"04821450",South,PEND
BRASIL,"04821455",South,PEND
BRASIL,"04822000",South,PEND
BRASIL,"04822040",South,PEND
BRASIL,"04822080",South,PEND
BRASIL,"04822120",South,PEND
BRASIL,"04823000",South,PEND
BRASIL,"04823010",South,PEND
BRASIL,"04823110",South,PEND
BRASIL,"04823150",South,PEND
BRASIL,"04823350",South,PEND
BRASIL,"04823410",South,PEND
BRASIL,"04824100",South,PEND
BRASIL,"04826000",South,PEND
BRASIL,"04826010",South,PEND
BRASIL,"04826110",South,PEND
BRASIL,"04826222",South,PEND
BRASIL,"04828000",South,PEND
BRASIL,"04828090",South,PEND
BRASIL,"04828120",South,PEND
